2010 Federal Election House of Representatives Two Party Preferred By Polling Place [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-08-22T07:44:31 Cycle:616f42f6-2035-4b88-9530-8ecd800c5267 Created:2010-08-22T07:29:29 Environment:PROD Site:CDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Australian Labor Party Votes,Australian Labor Party Percentage,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,TotalVotes,Swing
VIC,231,Murray,4720,Arcadia,11,16.42,56,83.58,67,-5.1
VIC,231,Murray,4721,Ardmona,181,33.58,358,66.42,539,-2.05
VIC,231,Murray,4722,Ballendella,26,18.57,114,81.43,140,2.39
VIC,231,Murray,4723,Bamawm,18,14.29,108,85.71,126,4.23
VIC,231,Murray,4724,Bamawm Extension,20,12.58,139,87.42,159,1.18
VIC,231,Murray,4725,Barmah,57,38.26,92,61.74,149,-2.06
VIC,231,Murray,4726,Boort,98,15.46,536,84.54,634,-1.48
VIC,231,Murray,3137,Bridgewater,90,27.11,242,72.89,332,0.58
VIC,231,Murray,4727,Bunbartha,23,16.08,120,83.92,143,-0.59
VIC,231,Murray,4048,Bundalong,76,43.18,100,56.82,176,7.92
VIC,231,Murray,4728,Byrneside,59,19.67,241,80.33,300,-2.87
VIC,231,Murray,4729,Calivil,16,16.16,83,83.84,99,0.98
VIC,231,Murray,4316,Caniambo,3,5.66,50,94.34,53,-8.83
VIC,231,Murray,4039,Cobram,961,34.07,1860,65.93,2821,-2.03
VIC,231,Murray,4731,Colbinabbin,30,13.04,200,86.96,230,-4.85
VIC,231,Murray,4732,Congupna,121,22.53,416,77.47,537,-2.81
VIC,231,Murray,4749,Cooma,22,12.57,153,87.43,175,-3.63
VIC,231,Murray,4735,Dhurringile,38,20.54,147,79.46,185,3.59
VIC,231,Murray,4736,Dingee,31,15.5,169,84.5,200,-1.24
VIC,231,Murray,30222,Divisional Office (PREPOLL),262,27.12,704,72.88,966,-4.58
VIC,231,Murray,4738,Dookie,62,24.22,194,75.78,256,-4.3
VIC,231,Murray,4741,Echuca,646,31.03,1436,68.97,2082,0.09
VIC,231,Murray,8903,Echuca Central,140,24.39,434,75.61,574,-7.01
VIC,231,Murray,4742,Echuca East,572,34.15,1103,65.85,1675,-1.3
VIC,231,Murray,32033,Echuca PPVC,708,24.88,2138,75.12,2846,-6.77
VIC,231,Murray,4744,Echuca South,376,32.44,783,67.56,1159,-3.17
VIC,231,Murray,4745,Echuca Village,27,19.01,115,80.99,142,4.88
VIC,231,Murray,4746,Echuca West,72,20.93,272,79.07,344,0.81
VIC,231,Murray,4748,Girgarre,87,25.22,258,74.78,345,1.88
VIC,231,Murray,4751,Gowrie Street,691,36.95,1179,63.05,1870,-4.36
VIC,231,Murray,4752,Grahamvale,68,25.19,202,74.81,270,-2.87
VIC,231,Murray,4753,Gunbower,54,17.76,250,82.24,304,-3.12
VIC,231,Murray,4754,Guthrie Street,446,30.11,1035,69.89,1481,-1.94
VIC,231,Murray,3161,Inglewood,240,40.82,348,59.18,588,-0.36
VIC,231,Murray,4060,Invergordon,60,18.18,270,81.82,330,-0.93
VIC,231,Murray,4062,Katamatite,67,18.36,298,81.64,365,-2.3
VIC,231,Murray,4063,Katandra West,75,17.69,349,82.31,424,-2.57
VIC,231,Murray,4758,Katunga,90,21.38,331,78.62,421,-2.38
VIC,231,Murray,4761,Kialla,98,22.95,329,77.05,427,-0.34
VIC,231,Murray,32603,Kialla Park,111,29.68,263,70.32,374,0.68
VIC,231,Murray,4762,Kialla West,139,28.02,357,71.98,496,-0.66
VIC,231,Murray,4763,Knight Street,556,34.66,1048,65.34,1604,0.84
VIC,231,Murray,3167,Korong Vale,64,42.11,88,57.89,152,1.84
VIC,231,Murray,4768,Koyuga,31,18.67,135,81.33,166,-4.11
VIC,231,Murray,4771,Ky Valley,62,14.76,358,85.24,420,-1.98
VIC,231,Murray,4769,Kyabram,570,26.11,1613,73.89,2183,-3.13
VIC,231,Murray,4770,Kyabram West,380,30.69,858,69.31,1238,2.34
VIC,231,Murray,4774,Lancaster,49,13,328,87,377,-3.11
VIC,231,Murray,4777,Lemnos,73,19.16,308,80.84,381,-1.94
VIC,231,Murray,4778,Lockington,90,19.11,381,80.89,471,2.35
VIC,231,Murray,32010,Melbourne (Murray),13,28.26,33,71.74,46,-5.07
VIC,231,Murray,4781,Merrigum,136,31.19,300,68.81,436,4.01
VIC,231,Murray,4783,Mitiamo,16,16.33,82,83.67,98,-10.94
VIC,231,Murray,4784,Mooroopna,390,42.35,531,57.65,921,-0.28
VIC,231,Murray,4787,Mooroopna Park,968,37.58,1608,62.42,2576,-5.39
VIC,231,Murray,4788,Murchison,182,31.49,396,68.51,578,-7.23
VIC,231,Murray,4792,Nanneella,30,11.11,240,88.89,270,2.68
VIC,231,Murray,4793,Nathalia,230,22.03,814,77.97,1044,-3.95
VIC,231,Murray,4083,Numurkah,707,28.76,1751,71.24,2458,-2.51
VIC,231,Murray,4794,Orrvale,125,21.97,444,78.03,569,1.51
VIC,231,Murray,4796,Picola,15,9.93,136,90.07,151,-6.84
VIC,231,Murray,4798,Pyramid Hill,61,17.78,282,82.22,343,-5.42
VIC,231,Murray,4800,Rochester,482,27,1303,73,1785,-1.89
VIC,231,Murray,4801,Rushworth,340,39.22,527,60.78,867,-1.66
VIC,231,Murray,4802,Serpentine,28,17.61,131,82.39,159,0.12
VIC,231,Murray,4804,Shepparton Central,122,28.31,309,71.69,431,-2.29
VIC,231,Murray,4805,Shepparton East,130,21.21,483,78.79,613,-5.44
VIC,231,Murray,4806,Shepparton North,762,30.57,1731,69.43,2493,-1.5
VIC,231,Murray,38335,Shepparton PPVC,1005,27.66,2629,72.34,3634,-3.98
VIC,231,Murray,4807,Shepparton South,853,37.79,1404,62.21,2257,-0.93
VIC,231,Murray,31585,Special Hospital Team 1,0,0,0,0,0,-26.69
VIC,231,Murray,31586,Special Hospital Team 2,0,0,0,0,0,-26.67
VIC,231,Murray,31587,Special Hospital Team 3,0,0,0,0,0,-27.27
VIC,231,Murray,31588,Special Hospital Team 4,0,0,0,0,0,-26.67
VIC,231,Murray,31589,Special Hospital Team 5,0,0,0,0,0,-26.55
VIC,231,Murray,4808,Stanhope,131,22.35,455,77.65,586,-3.99
VIC,231,Murray,4809,Strathmerton,159,28.49,399,71.51,558,-7.47
VIC,231,Murray,4810,Tallygaroopna,92,24.53,283,75.47,375,-0.54
VIC,231,Murray,4812,Tatura,672,31.45,1465,68.55,2137,-3.17
VIC,231,Murray,4813,Tennyson,4,4.65,82,95.35,86,-2.42
VIC,231,Murray,4815,Tongala,194,23.57,629,76.43,823,-2.38
VIC,231,Murray,4816,Toolamba,123,30.75,277,69.25,400,-8.3
VIC,231,Murray,4817,Toolleen,38,25.85,109,74.15,147,-3.16
VIC,231,Murray,4818,Torrumbarry,62,29.25,150,70.75,212,1
VIC,231,Murray,4820,Undera,65,20.19,257,79.81,322,-1.88
VIC,231,Murray,4821,Waaia,37,14.98,210,85.02,247,-3.87
VIC,231,Murray,4822,Wanganui,503,40.5,739,59.5,1242,-0.99
VIC,231,Murray,3210,Wedderburn,257,38.13,417,61.87,674,-6.12
VIC,231,Murray,4824,Wilmot Road,1074,36.28,1886,63.72,2960,-4.32
VIC,231,Murray,4122,Wunghnu,62,21.91,221,78.09,283,-1.5
VIC,231,Murray,4825,Wyuna,32,16.08,167,83.92,199,-6.79
VIC,231,Murray,4828,Yarrawalla South,16,20.51,62,79.49,78,4.01
VIC,231,Murray,4125,Yarrawonga,522,39.61,796,60.39,1318,0.22
VIC,231,Murray,33125,Yarrawonga PPVC,865,38.21,1399,61.79,2264,6.56
VIC,231,Murray,4126,Yarrawonga West,349,40.82,506,59.18,855,1.13
VIC,231,Murray,4127,Yarroweyah,87,15.9,460,84.1,547,-4.36
VIC,231,Murray,4829,Yielima,20,15.38,110,84.62,130,-9.41
VIC,232,Scullin,4308,Apollo Parkways,1543,59.12,1067,40.88,2610,6.09
VIC,232,Scullin,33109,Blossom Park,2299,69.08,1029,30.92,3328,1.69
VIC,232,Scullin,30223,Divisional Office (PREPOLL),745,67.3,362,32.7,1107,0.76
VIC,232,Scullin,4321,Epping,1922,73.41,696,26.59,2618,0.5
VIC,232,Scullin,4322,Epping East,2014,75.49,654,24.51,2668,3.49
VIC,232,Scullin,11649,Epping South,1849,79.39,480,20.61,2329,1.47
VIC,232,Scullin,8899,Findon,2491,76.2,778,23.8,3269,2.56
VIC,232,Scullin,4330,Greensborough,657,63.85,372,36.15,1029,2.23
VIC,232,Scullin,58644,Greensborough SCULLIN PPVC,633,61.28,400,38.72,1033,-5.08
VIC,232,Scullin,4170,Grimshaw,1199,66.32,609,33.68,1808,3.28
VIC,232,Scullin,4180,Keelbundoora,275,67.4,133,32.6,408,1.83
VIC,232,Scullin,4855,Lalor,1737,78.74,469,21.26,2206,-0.23
VIC,232,Scullin,4856,Lalor East,2362,77.7,678,22.3,3040,0.39
VIC,232,Scullin,4857,Lalor North,1262,81.89,279,18.11,1541,-0.28
VIC,232,Scullin,4858,Lalor Park,1608,80.72,384,19.28,1992,0.34
VIC,232,Scullin,31768,Lalor South,1802,83.23,363,16.77,2165,0.4
VIC,232,Scullin,4859,Lalor West,1024,81.14,238,18.86,1262,0.03
VIC,232,Scullin,31767,Meadowglen,1605,74.17,559,25.83,2164,2.69
VIC,232,Scullin,32000,Melbourne (Scullin),44,66.67,22,33.33,66,1.52
VIC,232,Scullin,4345,Mill Park,1708,71.08,695,28.92,2403,1.34
VIC,232,Scullin,11890,Mill Park Heights,2231,76.12,700,23.88,2931,1.84
VIC,232,Scullin,46761,Mill Park SCULLIN PPVC,1839,71.86,720,28.14,2559,5.41
VIC,232,Scullin,4861,Norris Bank,2047,71.1,832,28.9,2879,0.15
VIC,232,Scullin,4353,Plenty,463,44.22,584,55.78,1047,7.48
VIC,232,Scullin,4349,South Morang (Scullin),1953,66.84,969,33.16,2922,6.32
VIC,232,Scullin,31591,Special Hospital Team 1,0,0,0,0,0,-68
VIC,232,Scullin,32870,Special Hospital Team 2,0,0,0,0,0,-69.57
VIC,232,Scullin,36426,St Helena (Scullin),482,47.63,530,52.37,1012,2.18
VIC,232,Scullin,4365,The Stables,2528,71.03,1031,28.97,3559,2.31
VIC,232,Scullin,4862,Thomastown,543,76.48,167,23.52,710,-5.03
VIC,232,Scullin,4863,Thomastown East,1441,80.96,339,19.04,1780,-0.15
VIC,232,Scullin,4864,Thomastown Meadows,1632,83.56,321,16.44,1953,-1.17
VIC,232,Scullin,4865,Thomastown West,3295,82.33,707,17.67,4002,0.09
VIC,232,Scullin,4193,Watsonia North,2027,64.68,1107,35.32,3134,5.43
VIC,233,Wannon,4933,Allansford,250,37.37,419,62.63,669,1.26
VIC,233,Wannon,3124,Amphitheatre,55,38.73,87,61.27,142,-7.72
VIC,233,Wannon,2979,Ararat,1485,58.33,1061,41.67,2546,1.02
VIC,233,Wannon,2982,Ararat West,889,53.33,778,46.67,1667,2.72
VIC,233,Wannon,3125,Avoca,369,45.44,443,54.56,812,2.48
VIC,233,Wannon,4937,Balmoral,88,39.82,133,60.18,221,-2.67
VIC,233,Wannon,2996,Beaufort,626,53.01,555,46.99,1181,1.54
VIC,233,Wannon,4939,Bolwarra,166,42.35,226,57.65,392,0.89
VIC,233,Wannon,4941,Branxholme,67,35.64,121,64.36,188,-2.04
VIC,233,Wannon,3003,Buangor,49,35.77,88,64.23,137,1.35
VIC,233,Wannon,4945,Byaduk,28,22.05,99,77.95,127,-8.55
VIC,233,Wannon,4947,Camperdown,934,39.48,1432,60.52,2366,-0.5
VIC,233,Wannon,4948,Caramut,42,29.17,102,70.83,144,1.1
VIC,233,Wannon,31772,Carpendeit,46,25.99,131,74.01,177,-5.5
VIC,233,Wannon,4952,Casterton,535,40.35,791,59.65,1326,2.82
VIC,233,Wannon,4953,Cavendish,74,25.43,217,74.57,291,0.58
VIC,233,Wannon,4959,Cobden,427,31.49,929,68.51,1356,1.12
VIC,233,Wannon,4962,Coleraine,320,39.31,494,60.69,814,-1.73
VIC,233,Wannon,3145,Concongella,126,32.73,259,67.27,385,-4.97
VIC,233,Wannon,4963,Condah,50,27.78,130,72.22,180,-6.77
VIC,233,Wannon,4966,Dartmoor,126,42.57,170,57.43,296,-2.5
VIC,233,Wannon,3020,Derrinallum,109,32.83,223,67.17,332,0.3
VIC,233,Wannon,30224,Divisional Office (PREPOLL),71,36.22,125,63.78,196,-9.86
VIC,233,Wannon,4973,Dunkeld,185,42.53,250,57.47,435,4.54
VIC,233,Wannon,4975,Ecklin South,26,13.54,166,86.46,192,1.63
VIC,233,Wannon,3022,Elmhurst,90,47.12,101,52.88,191,-2.36
VIC,233,Wannon,3153,Glenorchy,49,35.77,88,64.23,137,5.49
VIC,233,Wannon,4982,Glenthompson,80,31.75,172,68.25,252,-4.4
VIC,233,Wannon,3158,Great Western,150,47.77,164,52.23,314,0.66
VIC,233,Wannon,3159,Halls Gap,116,43.28,152,56.72,268,-2.76
VIC,233,Wannon,4985,Hamilton,1101,41.47,1554,58.53,2655,-1.09
VIC,233,Wannon,4987,Hamilton East,261,49.53,266,50.47,527,-0.56
VIC,233,Wannon,4988,Hamilton North,204,43.13,269,56.87,473,-0.09
VIC,233,Wannon,32073,Hamilton PPVC,679,41.58,954,58.42,1633,-4.53
VIC,233,Wannon,4990,Hawkesdale,90,31.58,195,68.42,285,2.86
VIC,233,Wannon,4994,Heywood,386,38.91,606,61.09,992,-2.8
VIC,233,Wannon,5003,Koroit,634,43.28,831,56.72,1465,1.24
VIC,233,Wannon,3029,Lake Bolac,95,29.78,224,70.22,319,-1.67
VIC,233,Wannon,3169,Landsborough,63,34.43,120,65.57,183,0.92
VIC,233,Wannon,3171,Lexton,102,49.04,106,50.96,208,4.6
VIC,233,Wannon,3035,Lismore,96,27.67,251,72.33,347,-0.25
VIC,233,Wannon,5008,Macarthur,109,32.44,227,67.56,336,1.55
VIC,233,Wannon,5009,Mailors Flat,154,34.22,296,65.78,450,5.65
VIC,233,Wannon,3176,Marnoo,27,22.69,92,77.31,119,1.21
VIC,233,Wannon,31992,Melbourne (Wannon),35,54.69,29,45.31,64,13.71
VIC,233,Wannon,5011,Merino,103,39.77,156,60.23,259,0.29
VIC,233,Wannon,5012,Merrivale,374,51.59,351,48.41,725,1.14
VIC,233,Wannon,3180,Moonambel,108,58.06,78,41.94,186,2.72
VIC,233,Wannon,5016,Mortlake,323,36.96,551,63.04,874,0.07
VIC,233,Wannon,3045,Moyston,125,55.07,102,44.93,227,-2.31
VIC,233,Wannon,5021,Naringal,35,15.49,191,84.51,226,-2.07
VIC,233,Wannon,5023,Narrawong,96,42.11,132,57.89,228,-0.2
VIC,233,Wannon,5024,Nelson,41,28.87,101,71.13,142,-6.76
VIC,233,Wannon,5026,Noorat,98,23.39,321,76.61,419,-6.59
VIC,233,Wannon,5028,Nullawarre,63,17.75,292,82.25,355,-1.14
VIC,233,Wannon,5029,Orford,32,32.32,67,67.68,99,-3.53
VIC,233,Wannon,5030,Panmure,104,27.37,276,72.63,380,-2.03
VIC,233,Wannon,5031,Patterson Park,639,49.77,645,50.23,1284,0.05
VIC,233,Wannon,5032,Penshurst,175,38.89,275,61.11,450,2.66
VIC,233,Wannon,5033,Peterborough,55,35.26,101,64.74,156,3.78
VIC,233,Wannon,3050,Pomonal,112,56,88,44,200,-2.75
VIC,233,Wannon,5037,Port Campbell,82,35.04,152,64.96,234,-3.67
VIC,233,Wannon,5038,Port Fairy,908,50.61,886,49.39,1794,3.13
VIC,233,Wannon,5039,Portland Central,947,52.7,850,47.3,1797,-0.59
VIC,233,Wannon,32110,Portland Interstate PPVC,0,0,0,0,0,0
VIC,233,Wannon,5041,Portland North,133,46.02,156,53.98,289,-9.06
VIC,233,Wannon,38432,Portland PPVC,1633,52.78,1461,47.22,3094,6.68
VIC,233,Wannon,5042,Portland South,601,57.29,448,42.71,1049,0.34
VIC,233,Wannon,4998,Portland TAFE,348,56.68,266,43.32,614,1.84
VIC,233,Wannon,5044,Purnim,66,28.09,169,71.91,235,-1.95
VIC,233,Wannon,5049,Scotts Creek,17,10.76,141,89.24,158,-4.27
VIC,233,Wannon,5050,Simpson,78,16.02,409,83.98,487,1.79
VIC,233,Wannon,3060,Skipton,138,38.12,224,61.88,362,3.07
VIC,233,Wannon,3009,Snake Valley,305,56.8,232,43.2,537,2.27
VIC,233,Wannon,32015,Special Hospital Team 1,0,0,0,0,0,-33.08
VIC,233,Wannon,32016,Special Hospital Team 2,0,0,0,0,0,-33.33
VIC,233,Wannon,32017,Special Hospital Team 3,0,0,0,0,0,-33.33
VIC,233,Wannon,47779,Special Hospital Team 4,0,0,0,0,0,-33.33
VIC,233,Wannon,3199,Stawell,827,46.7,944,53.3,1771,-2.21
VIC,233,Wannon,31611,Stawell Interstate PPVC,0,0,0,0,0,0
VIC,233,Wannon,3202,Stawell West,657,47.89,715,52.11,1372,0.59
VIC,233,Wannon,3066,Streatham,37,23.13,123,76.88,160,1.54
VIC,233,Wannon,5055,Tarrington,59,24.08,186,75.92,245,-5.56
VIC,233,Wannon,3067,Tatyoon,22,21.78,79,78.22,101,-3.41
VIC,233,Wannon,5057,Terang,438,33.85,856,66.15,1294,0.56
VIC,233,Wannon,5060,Timboon,256,28.89,630,71.11,886,-0.77
VIC,233,Wannon,5063,Tower Square,545,50.05,544,49.95,1089,10.74
VIC,233,Wannon,5064,Tyrendarra,38,28.57,95,71.43,133,4.41
VIC,233,Wannon,5069,Wangoom,70,27.56,184,72.44,254,-0.34
VIC,233,Wannon,5072,Warrnambool,1416,41.31,2012,58.69,3428,-2.01
VIC,233,Wannon,5074,Warrnambool East,783,50.88,756,49.12,1539,1.77
VIC,233,Wannon,5073,Warrnambool Hospital,153,51.34,145,48.66,298,1.53
VIC,233,Wannon,33122,Warrnambool Interstate PPVC,0,0,0,0,0,0
VIC,233,Wannon,5076,Warrnambool North,644,48.94,672,51.06,1316,2.25
VIC,233,Wannon,31773,Warrnambool North Central,797,43.96,1016,56.04,1813,3.81
VIC,233,Wannon,33121,Warrnambool PPVC,2611,41.01,3756,58.99,6367,-5.07
VIC,233,Wannon,5075,Warrnambool SDS,578,54.79,477,45.21,1055,4.25
VIC,233,Wannon,5077,Warrnambool South,224,51.61,210,48.39,434,2.8
VIC,233,Wannon,5078,Warrnambool West,533,49.58,542,50.42,1075,2.15
VIC,233,Wannon,3209,Waubra,80,47.9,87,52.1,167,2.98
VIC,233,Wannon,3078,Willaura,109,35.97,194,64.03,303,2.74
VIC,233,Wannon,11518,Wiridjil,120,48.19,129,51.81,249,32.08
VIC,233,Wannon,5082,Woodford,143,33.57,283,66.43,426,-5.11
VIC,233,Wannon,5083,Woolsthorpe,105,34.88,196,65.12,301,-3.46
VIC,233,Wannon,5084,Yambuk,46,27.06,124,72.94,170,0.12
VIC,234,Wills,5086,Anstey (Wills),1754,83.44,348,16.56,2102,1.42
VIC,234,Wills,4616,Brunswick East,577,82.66,121,17.34,698,1.7
VIC,234,Wills,5088,Brunswick North,2530,79.58,649,20.42,3179,0.39
VIC,234,Wills,5089,Brunswick North East,2142,83.77,415,16.23,2557,1.86
VIC,234,Wills,5090,Brunswick North West,1121,80.24,276,19.76,1397,3.7
VIC,234,Wills,4617,Brunswick South,947,83.22,191,16.78,1138,3.52
VIC,234,Wills,4619,Brunswick South West,1404,74.92,470,25.08,1874,0.19
VIC,234,Wills,5091,Coburg,1673,76.11,525,23.89,2198,-3.07
VIC,234,Wills,5092,Coburg East,1213,73.43,439,26.57,1652,-3.28
VIC,234,Wills,5093,Coburg North,2370,76.95,710,23.05,3080,-0.65
VIC,234,Wills,5094,Coburg South,617,80.65,148,19.35,765,4.53
VIC,234,Wills,5096,Coburg West,2270,74.18,790,25.82,3060,-0.7
VIC,234,Wills,30225,Divisional Office (PREPOLL),0,0,0,0,0,-72.37
VIC,234,Wills,4846,Fawkner East,1278,74.87,429,25.13,1707,-3.8
VIC,234,Wills,4847,Fawkner North,1646,74.68,558,25.32,2204,-3.17
VIC,234,Wills,5099,Gaffney,851,69.47,374,30.53,1225,2.9
VIC,234,Wills,4848,Glenroy,1045,74.17,364,25.83,1409,2.35
VIC,234,Wills,4849,Glenroy Central,733,73.01,271,26.99,1004,0.62
VIC,234,Wills,4850,Glenroy East,868,72.21,334,27.79,1202,-2.57
VIC,234,Wills,4851,Glenroy North,1020,77.74,292,22.26,1312,-1.74
VIC,234,Wills,4591,Glenroy West,1461,69.21,650,30.79,2111,-1.16
VIC,234,Wills,34056,Glenroy WILLS PPVC,2550,72.38,973,27.62,3523,0.19
VIC,234,Wills,38411,Gowanbrae,772,63.33,447,36.67,1219,0.37
VIC,234,Wills,4852,Gowrie Park,981,73.1,361,26.9,1342,-2.58
VIC,234,Wills,4853,Hadfield,824,74.03,289,25.97,1113,-0.14
VIC,234,Wills,5101,Lake Park,473,73.56,170,26.44,643,0.41
VIC,234,Wills,32909,Melbourne (Wills),148,80.87,35,19.13,183,9.97
VIC,234,Wills,5102,Melville,1156,75.02,385,24.98,1541,1.31
VIC,234,Wills,5103,Merlynston,706,69.76,306,30.24,1012,-2.21
VIC,234,Wills,5104,Mitchell,1435,79.37,373,20.63,1808,-2.16
VIC,234,Wills,4860,Moomba Park,997,67.73,475,32.27,1472,-4.51
VIC,234,Wills,58752,Moonee Ponds WILLS PPVC,920,65.9,476,34.1,1396,-6.29
VIC,234,Wills,5105,Moreland,1361,76.59,416,23.41,1777,0.36
VIC,234,Wills,5106,Murray (Wills),481,77.33,141,22.67,622,-1.5
VIC,234,Wills,36421,Newlands (Wills),403,81.09,94,18.91,497,2.52
VIC,234,Wills,5108,Oak Park,1243,63.97,700,36.03,1943,1.96
VIC,234,Wills,5109,Pascoe Vale,969,66.83,481,33.17,1450,0.6
VIC,234,Wills,5110,Pascoe Vale Central,501,70.66,208,29.34,709,0.09
VIC,234,Wills,5111,Pascoe Vale North,1610,71.02,657,28.98,2267,-0.71
VIC,234,Wills,5112,Pascoe Vale South,1894,68.1,887,31.9,2781,1.12
VIC,234,Wills,5113,Pascoe Vale West,900,67.57,432,32.43,1332,3.01
VIC,234,Wills,31590,Special Hospital Team 1,0,0,0,0,0,-50
VIC,234,Wills,4603,Strathmore,1281,55.26,1037,44.74,2318,4.21
VIC,234,Wills,4604,Strathmore North,1151,62.18,700,37.82,1851,3.16
VIC,234,Wills,4605,Strathmore South,365,51.85,339,48.15,704,3.06
WA,235,Brand,7472,Baldivis,1896,43.7,2443,56.3,4339,-0.18
WA,235,Brand,38449,Bertram,874,54.49,730,45.51,1604,-3.29
WA,235,Brand,7478,Calista,1375,61.88,847,38.12,2222,-5.13
WA,235,Brand,7480,Cooloongup,1724,65.15,922,34.85,2646,-0.61
WA,235,Brand,30226,Divisional Office (PREPOLL),14,53.85,12,46.15,26,0.91
WA,235,Brand,32064,Golden Bay,433,47.79,473,52.21,906,-3.08
WA,235,Brand,11894,Greenfields,930,50.3,919,49.7,1849,-3.07
WA,235,Brand,33043,Greenfields BRAND PPVC,1285,49.46,1313,50.54,2598,-3.82
WA,235,Brand,31809,Greenfields East,678,57.02,511,42.98,1189,0.01
WA,235,Brand,7488,Hillman,925,63.53,531,36.47,1456,-1.62
WA,235,Brand,47748,Lakelands,250,44.25,315,55.75,565,-2.5
WA,235,Brand,11896,Leda,1183,62.56,708,37.44,1891,-5.61
WA,235,Brand,7490,Madora Bay,293,46.29,340,53.71,633,-1.56
WA,235,Brand,11897,Meadow Springs,870,46.93,984,53.07,1854,-0.2
WA,235,Brand,33073,Meadow Springs North,364,36.88,623,63.12,987,-2.95
WA,235,Brand,7496,Medina,1257,66.68,628,33.32,1885,-3.85
WA,235,Brand,7501,Parmelia,1207,63.19,703,36.81,1910,-5.78
WA,235,Brand,13694,Perth (Brand),25,58.14,18,41.86,43,-0.19
WA,235,Brand,31674,Port Kennedy,1490,52.3,1359,47.7,2849,-3.32
WA,235,Brand,34336,Port Kennedy East,752,51.54,707,48.46,1459,-4.41
WA,235,Brand,46674,Prison Mobile Team 1,0,0,0,0,0,0
WA,235,Brand,7503,Rockingham,1492,54.57,1242,45.43,2734,-3.29
WA,235,Brand,7504,Rockingham Beach,943,49.92,946,50.08,1889,-2.01
WA,235,Brand,34335,Rockingham Central,694,63.38,401,36.62,1095,0.71
WA,235,Brand,58768,Rockingham PPVC,4149,54.75,3429,45.25,7578,1.48
WA,235,Brand,32166,Rottnest (Brand),2,22.22,7,77.78,9,-16.02
WA,235,Brand,7507,Safety Bay,1525,51.07,1461,48.93,2986,-1.17
WA,235,Brand,7508,Safety Bay Central,1156,50.97,1112,49.03,2268,-3.92
WA,235,Brand,32057,Secret Harbour,1444,45.28,1745,54.72,3189,-2.53
WA,235,Brand,7510,Singleton,680,53.67,587,46.33,1267,-0.74
WA,235,Brand,34077,Special Hospital Team 1,0,0,0,0,0,-49.76
WA,235,Brand,34205,Special Hospital Team 2,0,0,0,0,0,-50
WA,235,Brand,11895,Waikiki,1464,54.63,1216,45.37,2680,0.38
WA,235,Brand,34337,Waikiki East,1122,57.6,826,42.4,1948,-0.65
WA,235,Brand,46575,Wandi,228,41.45,322,58.55,550,7.11
WA,235,Brand,7511,Warnbro,0,0,0,0,0,-57.11
WA,235,Brand,31474,Warnbro East,1223,61.71,759,38.29,1982,-1.52
WA,235,Brand,32585,Wellard,342,49,356,51,698,-5.29
WA,236,Canning,7467,Armadale,1620,60.29,1067,39.71,2687,6.64
WA,236,Canning,7468,Armadale East,1118,50.22,1108,49.78,2226,9.74
WA,236,Canning,7469,Armadale North,602,54.23,508,45.77,1110,4.49
WA,236,Canning,33044,Armadale PPVC,1049,51.07,1005,48.93,2054,-2.39
WA,236,Canning,7470,Armadale South,495,53.98,422,46.02,917,2.91
WA,236,Canning,7471,Armadale West,1304,63.03,765,36.97,2069,7.4
WA,236,Canning,7473,Barragup,580,44.58,721,55.42,1301,1.26
WA,236,Canning,8850,Bedfordale,244,41.22,348,58.78,592,6.37
WA,236,Canning,7985,Boddington,205,33.28,411,66.72,616,-2.28
WA,236,Canning,11634,Brookdale,454,61.35,286,38.65,740,6.49
WA,236,Canning,7477,Byford,1503,45,1837,55,3340,6.35
WA,236,Canning,7479,Carcoola,268,54.47,224,45.53,492,-4.07
WA,236,Canning,11602,Coodanup,992,52.49,898,47.51,1890,-3.37
WA,236,Canning,7481,Coolup,109,33.54,216,66.46,325,-1.49
WA,236,Canning,7482,Dawesville,816,41.89,1132,58.11,1948,1.37
WA,236,Canning,30227,Divisional Office (PREPOLL),46,48.42,49,51.58,95,-7.14
WA,236,Canning,7494,Dudley Park,804,47.46,890,52.54,1694,0.29
WA,236,Canning,7483,Dwellingup,159,46.49,183,53.51,342,-7.74
WA,236,Canning,7484,Falcon,1220,44.14,1544,55.86,2764,2.44
WA,236,Canning,7485,Forrestdale,584,39.38,899,60.62,1483,-1.87
WA,236,Canning,58707,Greenfields CANNING PPVC,1775,47.5,1962,52.5,3737,-6.01
WA,236,Canning,7495,Halls Head,988,36.11,1748,63.89,2736,2.83
WA,236,Canning,31478,Halls Head South,1192,47.23,1332,52.77,2524,4.81
WA,236,Canning,34340,Halls Head West,650,39.76,985,60.24,1635,1.37
WA,236,Canning,7489,Jarrahdale,222,50.68,216,49.32,438,1.97
WA,236,Canning,7541,Karragullen,98,32.34,205,67.66,303,5.75
WA,236,Canning,7542,Kelmscott,946,57.13,710,42.87,1656,2.78
WA,236,Canning,7543,Kelmscott East,929,49.18,960,50.82,1889,7.15
WA,236,Canning,7544,Kelmscott North,715,52.81,639,47.19,1354,7.07
WA,236,Canning,31065,Lake Clifton,131,45.96,154,54.04,285,-2.67
